name,frequency,mean_age
XIAOMIN,49,36
YESICA CARMEN,49,30.7
YIN,49,29.9
YULIETH,49,31.7
YUQING,49,23.8
ADELA CRISTINA,48,38.3
ADRIANA LAURA,48,35.6
ADRIANA LORENA,48,26.3
AGATE,48,35.9
AGLAIA,48,43
AIDA ESTHER,48,50.3
ALEXANDRA CATALINA,48,23.3
ALEXANDRA VALENTINA,48,14.4
ALEXIA CARMEN,48,12.8
ALFIYA,48,44.3
ALICIA JOSEFA,48,53.4
AMERICA MARIA,48,48.9
ANA CELESTE,48,31.9
ANA FLAVIA,48,28.6
ANA FLORENTINA,48,44.4
ANA JACQUELINE,48,39.8
ANDREA KATHERINE,48,22
ANET,48,22.4
ANGELA MILAGROS,48,51.5
ANTONIA AMPARO,48,61.9
APRIL,48,23.4
ARAIZ,48,28.8
ARENA,48,16.5
ARKIA,48,57.8
ARUME,48,17.3
ASENSIA,48,66.2
ATENA,48,40.4
AURORA DOLORES,48,56.6
AYLEEN,48,10.4
BERNADETT,48,33.9
BLANCA LOURDES,48,41.4
BLANCA MAR,48,41
CAMELIA MIHAELA,48,33.7
CARMEN HERMINIA,48,52.9
CARMEN LORETO,48,42.9
CARMEN OLIVIA,48,44.8
CARMEN REGINA,48,50.2
CARMEN SOCORRO,48,55.7
CARMIÑA,48,41.6
CHUNLI,48,38.7
CINDY LORENA,48,24.4
CLARA DOLORES,48,48.4
CONCEPCION ROSARIO,48,53.8
CRECENCIA,48,63.5
CRISTINA ANGELA,48,36.6
CRISTINA IULIANA,48,30.5
CRISTINA LILIANA,48,36.2
CRISTINA NIEVES,48,36.3
DANIELA GEORGIANA,48,24.4
DAYLIN,48,26.1
DEICY,48,41.3
DUNYA,48,10.7
ELENA EUGENIA,48,46.2
ELENA SOLEDAD,48,39.7
EMMA ELIZABETH,48,31.1
ERIKA FERNANDA,48,22.6
ERIKA LORENA,48,26.2
ESTHER ROSA,48,49.5
EUCARIS,48,50
EVA LOURDES,48,37.9
FATIMA CRISTINA,48,34.3
FATY,48,28.6
FLORA CARMEN,48,55
FLORENTINA MIHAELA,48,27.6
FRANCISCA ALEJANDRA,48,36.6
FRANCISCA ANGELA,48,57.4
FRIEDERIKE,48,45.5
GEMA VICTORIA,48,30.6
GLADYS ROCIO,48,40.2
GLADYS SUSANA,48,50.7
GLORIA CAROLINA,48,33.2
GLORIA ELISA,48,45.2
GRAZINA,48,46.4
GUMERCINDA,48,50.1
HAIXIA,48,35.6
HERCULINA,48,75.9
HINDA,48,27.3
HONORINDA,48,70.5
ICO,48,18.1
IDOYA MARIA,48,38.5
ILANA,48,20.4
ILENIA MARIA,48,21.5
IRENEA,48,67.5
ISABEL AMALIA,48,49.3
ISMAELA,48,72.7
IULIA ALEXANDRA,48,18.8
IUSTINA,48,31.7
JACQUELINE MARIE,48,63.1
JADIYETU,48,38.3
JANET PATRICIA,48,55.4
JINYING,48,40.9
JOHANNA GABRIELA,48,26.3
JOSEFA LAURA,48,54
JOSEFINA ALTAGRACIA,48,46.6
JUANA ANDREA,48,55.5
JULI,48,49.3
JULIA ALICIA,48,52
JULIA ELVIRA,48,58.6
KATTY ELIZABETH,48,33.3
KERRY,48,34.8
KHAIRA,48,27.9
LARITZA,48,29.2
LAURA LILIANA,48,36.4
LAURA MAGDALENA,48,37.9
LAURA MICHELLE,48,19.7
LAURA TATIANA,48,19.9
LEILEI,48,26.8
LELE,48,20.2
LEYDI,48,30.8
LIDIA PATRICIA,48,34.8
LILIANA GABRIELA,48,36
LILIANA MARGARITA,48,40.1
LILIANA RAQUEL,48,37.4
LINDA ELIZABETH,48,57
LUCELY,48,44.3
LUCIA MILAGROS,48,38.2
LUDIVIA,48,48.4
MARIA BAÑOS,48,49.9
MARIA BRAULIA,48,62.2
MARIA DORITA,48,66.3
MARIA EUSTAQUIA,48,61.3
MARIA FUENTES,48,48.5
MARIA NICOLE,48,16.1
MARIA ROCA,48,53.5
MARIA ROLINDES,48,67.3
MARIA SAMANTA,48,33
MARIA THAIS,48,30.9
MARIELA ANDREA,48,36.1
MARINA ALEXANDRA,48,21.8
MARJORIE ALEXANDRA,48,33.9
MARLEEN,48,34.5
MARTA GUADALUPE,48,34.8
MARTHA CRISTINA,48,40.9
MATILDE ROSARIO,48,56.1
MEIYU,48,41.6
MEIYUN,48,37.6
MILAGROS MERCEDES,48,46
MINERVA CARMEN,48,27.2
MIREN ARRATE,48,44.9
MIREN IRATXE,48,43.1
MIREN KORO,48,50.1
MIRIAM SUSANA,48,44.3
MONICA VANESSA,48,30.2
NAILYA,48,44.7
NANCY RAQUEL,48,39.5
NAOUAR,48,21.1
NICOLETA RAMONA,48,29.9
NICOLINA,48,49.7
NORMA ALEXANDRA,48,33.8
NORMA NOEMI,48,47.9
OANA GABRIELA,48,24.1
OLGA BELEN,48,39.7
ONDITZ,48,28.5
OSIRIS,48,28.8
OULAYA,48,23.8
PHYLLIS,48,68.5
PIEDRASANTA,48,61.3
PILAR CONSUELO,48,56.6
PILAR GLORIA,48,58.1
PILAR JESUS,48,46.8
RACHAEL,48,30.1
RAQUEL ESPERANZA,48,41.3
RAQUEL PATRICIA,48,32.8
RITA LUCIA,48,38.6
ROSA PURIFICACION,48,53.7
ROSAMARIA,48,53.7
ROSARIO ANTONIA,48,58.4
ROSSANA ELIZABETH,48,33.4
RUFINA MARIA,48,53.4
SANDRA JACQUELINE,48,40.7
SANDRA MARGARET,48,64.1
SARA VERONICA,48,26.9
SARAH ANN,48,45.6
SHUHUA,48,44.3
SHUPING,48,42.4
SIDNEY,48,21.1
SIMONA MARIANA,48,33
SOPHIE LOUISE,48,23
SOUBIHA,48,33.5
SULAIMA,48,11.4
TANIA PINO,48,23.1
TANIA RAQUEL,48,28.6
TERESA AMPARO,48,56.5
TERESA JULIA,48,56.3
TERESA NIEVES,48,53.2
ULLA,48,53.4
VERONICA CAROLINA,48,30.4
VOICA,48,53.9
WENDY VANESSA,48,25.8
WENJIE,48,27.5
XIMENA ROCIO,48,37.2
XUEWEI,48,35.3
YOLANDA INMACULADA,48,42.5
YOSHIKO,48,51.5
YULY ANDREA,48,28.3
ZORAYDA,48,38.9
ABBY,47,9.9
ADORACION CARMEN,47,50.9
AGNETA,47,49.1
AGNIESZKA EWA,47,36
ALDARA MARIA,47,23
ALEJANDRA MERCEDES,47,31
ALEXANDRA BIANCA,47,16.7
ALEXANDRA MARIBEL,47,34.8
ALMUDENA ISABEL,47,30.2
AMALFI,47,49
AMENA,47,26.6
AMY ELIZABETH,47,25.7
ANA ADELINA,47,48.9
ANA JIMENA,47,26.1
ANA JULIANA,47,50.1
ANDREA SILVANA,47,36.2
ANDREA SUSANA,47,35.2
ANGELA MARGARET,47,61.9
ANGELES VICTORIA,47,52.2
ANTONIA ALICIA,47,53.1
ANTONIA EMILIA,47,64.2
ARELY,47,26.1
ARIMA,47,19
ARMINDA MARIA,47,39.1
AROUA,47,8.1
AVELINA MARIA,47,56.2
BARTOLA,47,57.3
BEATRIZ ANDREA,47,24.8
BING,47,33.2
BLANCA DOLORES,47,47.7
CAREN,47,23.9
CARLA ELIZABETH,47,22.3
CARMEN CLAUDIA,47,33.8
CARMEN NARCISA,47,44.6
CARMEN RUTH,47,39.4
CLARA EMILIA,47,47.4
CLAUDIA IONELA,47,25.8
CLAUDIA VALERIA,47,26.1
CLEO,47,8.4
CONCEPCION ROCIO,47,36.6
CRISTINE,47,38.7
DALIDA,47,44
DANNA SOFIA,47,6.1
DARAY,47,5.9
DIANA LIZETH,47,26.8
DIVA,47,41.5
DOLORES FATIMA,47,47.5
DOLORES GEMA,47,41.9
DOLORES LUISA,47,62.9
DUA,47,4.7
DUNIXE,47,18.1
EDEL,47,24
EDITH CARMEN,47,46.1
EDMUNDA,47,73.8
EDNA MARIA,47,45.2
ELENA IOANA,47,25.8
ELISSA,47,24.6
ELVIRA ANGELES,47,56.4
EMILIA MARGARITA,47,56.9
ENRIQUETA CARMEN,47,66.4
ERASMA,47,59.6
ERIKA ELENA,47,18.4
ERIKA VIVIANA,47,27.5
ESTELA ISABEL,47,30
ESTHER MONTSERRAT,47,43.3
ESTHER NOEMI,47,33.4
FATIMA CONCEPCION,47,37.9
FERIEL,47,17.1
FERNANDA ELIZABETH,47,23.5
FLORENTINA DANIELA,47,29.9
FLORI,47,37.1
GEORGIANA DANIELA,47,23.8
GIANNINA,47,30.2
GLORIA ASUNCION,47,49.5
GLORIA MABEL,47,40.2
GRACIELA CRISTINA,47,51
GRACIELA LILIANA,47,53.6
HEIDRUN,47,62.8
HUIMIN,47,25.1
IBTISSEM,47,24.4
INGRID ELIZABETH,47,36.5
INMACULADA PINO,47,40.7
INMACULADA TERESA,47,42.3
IONELA MIRELA,47,30.7
IONELA ROXANA,47,23.4
IRENE ANGELES,47,35.2
ISABEL MONICA,47,44.8
ISABEL NATIVIDAD,47,50.7
ISEL,47,25.6
ISIS MARIA,47,27.6
ITAHISA MARIA,47,24.4
IZABELA MARIA,47,25.9
JESICA CARMEN,47,29.8
JESSICA LOUISE,47,20.6
JOSEFA IRENE,47,64.1
JOSEPHINE MARY,47,66.7
JULIA INMACULADA,47,43.3
LANYING,47,48.8
LARISA IOANA,47,12.5
LAURA GUADALUPE,47,29.7
LORENA NATALIA,47,31.4
LOYOLA,47,23.6
LUCI,47,36.3
LUCIENNE,47,60.8
LUISA EUGENIA,47,54.3
LUZ ADIELA,47,47.3
MANUELA ALEJANDRA,47,30.7
MANUELA ANGELA,47,60.6
MAREY,47,11.6
MARIA BERENICE,47,47.8
MARIA CIELOS,47,48.5
MARIA DARIA,47,44.8
MARIA JESUS PILAR,47,65.2
MARIA MARAVILLA,47,55.7
MARIA MELIDA,47,54.1
MARIA OLA,47,40.4
MARIA ROBERTA,47,40.5
MARIA SIXTA,47,51.7
MARIA SOLEDAT,47,53.1
MARIA TERESA ISABEL,47,63.4
MARIANA ROCIO,47,32.9
MARIANA RODICA,47,38.2
MARINELLA,47,39.8
MARITZA ISABEL,47,42.7
MARLENE CARMEN,47,39.7
MARTHA GRACIELA,47,47.4
MEDINA,47,39.6
MEIHONG,47,41.7
MERCEDES ESPERANZA,47,52.5
METTE,47,48.6
MICHELLE ELIZABETH,47,26.8
MIHAELA CATALINA,47,30
MIHAELA CORINA,47,34.4
MILAGROS ALTAGRACIA,47,46.1
MILENKA,47,25.8
MIREN ELIXABET,47,48.2
MIREYA CARMEN,47,33.8
MIRIAM ANGELES,47,30.6
MIRTA MARIA,47,52.4
MITRA,47,43.1
MONTSANT,47,17
NAHIDA,47,29.5
NANSI,47,24.6
NAOKO,47,38.8
NAVIDAD,47,66.1
NAVNEET,47,16.6
NAYARA PINO,47,10.8
NELUTA,47,43.5
NEYSA,47,18.2
NICOLETA SIMONA,47,34.7
NORMA YOLANDA,47,45.1
NURIA ANA,47,37.8
NURIA JOSE,47,41.3
OANA GEORGIANA,47,24
PATRICIA JACQUELINE,47,44.6
PAULA ANA,47,25.9
PAULA CONCEPCION,47,40.9
PAULINA ALEXANDRA,47,32.1
PURIFICACION ISABEL,47,54
RAQUEL IRENE,47,39.2
RAQUEL ROSARIO,47,36.5
RAYAN,47,10.2
REBECA ALEXANDRA,47,12.4
ROBERTA MARIA,47,24.3
ROCIO BEATRIZ,47,30.9
ROCIO LOURDES,47,33.2
ROCIO TERESA,47,29.8
ROSA AMADA,47,51
ROSARIO MAR,47,39.9
ROSARIO SOLEDAD,47,48.6
ROSS MERY,47,40.5
RUSKA,47,49.8
SANDRA MARITZA,47,37.5
SARA FRANCISCA,47,42.3
SAWSAN,47,25.4
SHABNAM,47,36.8
SHUQIN,47,41.3
SHUYI,47,14.8
SILVIA ESPERANZA,47,39.8
SILVIA LOURDES,47,42.9
SIMA,47,33.4
SOFIA ANA,47,24
SOLEDAD PILAR,47,51.3
SUELEN,47,27.1
SUHUA,47,45.7
SUSAN JEAN,47,61.8
SUSANA ANDREA,47,32.3
TATIANA ALEJANDRA,47,23.9
TESS,47,14.7
VALENTINA CARMEN,47,33.7
VALERIA FERNANDA,47,25.2
VICTORIA ROSARIO,47,43.1
VIRTUOSA,47,77.8
XIAOFEI,47,34
XUEYAN,47,34.7
YANIRIS,47,30.2
YONAIDA,47,23.6
YUHONG,47,34.7
ZEINA,47,28.4
ADELA ELENA,46,36.8
ADITA,46,62.9
AGATA MARIA,46,36.3
AICHETOU,46,30.8
AIKATERINI,46,33.5
AINHOA VALENTINA,46,4.2
ALBA DOLORES,46,23.3
ALEKSANDRINA,46,27.3
ALICIA LOURDES,46,39.3
ALICIA MARINA,46,40.7
AMPARO JOSEFA,46,60.6
ANA HELENA,46,27.4
ANA MARIA LOURDES,46,58.2
ANA MARIA MAR,46,50.4
ANA MARIA MERCEDES,46,53.4
ANAHIS,46,6.6
ANASTASIJA,46,22.4
ANDREA CLAUDIA,46,28.7
ANGELA JESUS,46,47.6
ANGELA JULIA,46,53.6
ANIELA,46,29.6
ANITA ROCIO,46,47
ANNA KATHARINA,46,32.1
ANNA LISA,46,39.3
ANTONIA CANDELARIA,46,54.4
ANTONIA TRINIDAD,46,56.9
ARAMITA,46,67.2
ARGELIA MARIA,46,54
ASTGHIK,46,36.4
AURELIA CARMEN,46,61.3
AURORE,46,33.7
AYDE,46,37.3
AYNOA,46,15.9
AZUCENA PILAR,46,47
BALBANERA,46,73.8
BEATRICE ELENA,46,15.5
BEATRIZ ESTHER,46,41.4
BIOTZA,46,41
BLANCA SOLEDAD,46,41.6
BLANCA STELLA,46,53.5
BRITT,46,51.4
BRUNHILDE,46,71.6
CALA,46,7
CARINA ELIZABETH,46,33.8
CAROLINA EUGENIA,46,36
CAROLINE ELIZABETH,46,40.4
CATIA ALEXANDRA,46,27.1
CHERKAOUIA,46,39.4
CIRA MARIA,46,40
CLARA SOFIA,46,17.7
CLAVELINA,46,69
CONCEPCION ANA,46,56
CRISTINA AURORA,46,33.7
CRISTINA LOURDES,46,32.8
DAGMARA,46,32.7
DANIELA FILIPA,46,18.8
DANIELA FLORINA,46,30.1
DANIELA LILIANA,46,37.1
DAYANA MICHELLE,46,17.5
DESIRE MARIA,46,27
DOUA,46,8.7
EDITE,46,49.9
ELENA CORNELIA,46,35.2
ELEODORA,46,66.5
ELIS,46,19.9
ELISA ANGELES,46,52.2
ELISABETA MARIA,46,28.1
ELSA NOEMI,46,49.7
ELSA YOLANDA,46,47.3
ELVIRA MERCEDES,46,51.6
ELZBIETA MARIA,46,51.1
EMMA CRISTINA,46,29.5
ENCARNACION ROSARIO,46,51.2
ESTEFANIA PINO,46,25.2
EUSEBIA MARIA,46,54
FABIANE,46,33.7
FANNY PATRICIA,46,42.1
FIORELA,46,17.3
FLORENTINA ELENA,46,31.9
FRANCISCA AMALIA,46,60.6
FRANCISCA LAURA,46,47.3
FRANCISCA RAFAELA,46,60.9
GIZANE,46,32.6
GLORIA EMILIA,46,51.1
GLORIA LUISA,46,52.5
GLORIA NIEVES,46,51.3
GRACIA BELEN,46,33.5
GREGORIA PILAR,46,67.9
GUADALUPE ROCIO,46,40.4
GUOYING,46,48.3
HARDEEP,46,31
HENEDINA,46,58.4
HLALIA,46,47.7
HORACIA,46,68.7
IMPERIO,46,68.4
INES MANUELA,46,46.8
INGRID PAOLA,46,28.2
INMACULADA ANGELES,46,41.6
IOANA DIANA,46,21.5
IRIS YOLANDA,46,41.1
JANET ANNE,46,62.8
JASMEEN,46,11.3
JENNY LORENA,46,31.4
JINYU,46,35.3
JINZHU,46,44
JULIA CAROLINA,46,35.8
KADIJA,46,21.3
KARINA GABRIELA,46,26.5
KATHERINE GABRIELA,46,20.2
KATHERINE VANESSA,46,23.1
KATHLEEN MARGARET,46,68.9
KELLY TATIANA,46,19.5
KORA,46,11.5
LAURA GRACIELA,46,42
LAURA JOSEFINA,46,41.7
LAURA JULIANA,46,25
LIDIA MARINA,46,46.5
LILIANA MARIANA,46,35.9
LITA,46,49.5
LUCIA EMILIA,46,35.7
LUCIA ENCARNACION,46,43.5
LUCIA LOURDES,46,38.4
LUCIA MAGDALENA,46,42.9
LUCIA MONTSERRAT,46,38.2
LUISA INES,46,52
LUISA ROSA,46,62
LUIZA MARIA,46,24.8
LUZ NANCY,46,46.5
MARIA ADIELA,46,56
MARIA BARKA,46,48.2
MARIA CONSEJO,46,66.2
MARIA ELICIA,46,62
MARIA HITOS,46,46.1
MARIA IRANZU,46,38
MARIA LINDA,46,47.7
MARIA PILAR ROSARIO,46,63.2
MARIA ROSELL,46,37.7
MARIA YUGO,46,56.6
MARIA ZITA,46,54.7
MARIANA CAROLINA,46,28.2
MARIANA LOREDANA,46,29.8
MARIE CARMEN,46,46.7
MARINA ELIZABETH,46,37
MARINA JULIA,46,48.6
MARLENE MARIA,46,39.6
MARLIS,46,57.8
MARTA AMPARO,46,36.3
MARTA GABRIELA,46,26.2
MARTHA TERESA,46,47.1
MARY CATHERINE,46,60.5
MEIFEN,46,42.1
MEIKE,46,44.9
MEILI,46,34.5
MERCEDES EUGENIA,46,51.7
MERCEDES JUANA,46,56.1
MERCEDES MILAGROS,46,53.5
MIHAELA MIRELA,46,32
MILAGROS VALLE,46,40.5
MIRENE,46,22.8
MIRIAM CECILIA,46,42.6
MIRIAM ROSARIO,46,36.1
MONICA INMACULADA,46,41.8
MONICA LUISA,46,43.1
MONICA MARGARITA,46,41
MONICA MARTA,46,44.1
MONICA MONTSERRAT,46,38.8
MONICA PAULA,46,34.4
NANCY FABIOLA,46,38.9
NATALIA CONCEPCION,46,36.5
NATALIA DOLORES,46,39.5
NATALIA MARGARITA,46,34.5
NATALIA PINO,46,30.3
NELIDA ESTHER,46,59.5
NICOLA LOUISE,46,37.7
NICOLETA MADALINA,46,25.8
NIEVES ESTHER,46,52.4
NIEVES LUISA,46,47.5
NIRMINE,46,7.6
PALOMA CRISTINA,46,35.9
PAMELA MARGARET,46,65.7
PATRICIA ANGELICA,46,47.6
PILAR MILAGROS,46,56.8
RAMONA CRISTINA,46,31.5
RAVINDER KAUR,46,35.5
RAYANE,46,16.8
RAYMONDE,46,74.3
REGINA CELIA,46,50.9
REINA MARGARITA,46,47.7
RODICA MIHAELA,46,36.7
ROSA CRUZ,46,55
ROSA ESTRELLA,46,52.9
ROSA MONICA,46,43.4
ROSA SOLEDAD,46,48.2
ROSARIO PINO,46,47.8
SALVADORA MARIA,46,47.5
SANDRA LETICIA,46,36.8
SANDRA LUZ,46,44
SASHKA,46,41.7
SEHRISH,46,21.6
SHEILA PATRICIA,46,45.5
SILVINA ANDREA,46,40.8
SOFIA GABRIELA,46,11.8
SOLOMIYA,46,18.4
SONATA,46,37.7
SONIA FRANCISCA,46,40.5
SONIA GUADALUPE,46,42.1
SONIA LUISA,46,46.4
SONIA YOLANDA,46,43.9
TATIANA ALEXANDRA,46,24.7
TATIANA ANDREA,46,24.7
TATIANA CAROLINA,46,24.9
TERESA MAGDALENA,46,47.6
TERESA MONTSERRAT,46,55.2
UXOA,46,24.2
VENECIA,46,44.5
VERONICA MARGARITA,46,39.4
VERONICA NATALIA,46,33
VERONICA SUSANA,46,35.4
WEIJING,46,29.5
YADIRA ELIZABETH,46,32.7
YESSICA PAOLA,46,25.3
YILI,46,29
YOLANDA ANA,46,43.4
YOLANDA ROSARIO,46,43.7
YOLANDA VICTORIA,46,48.7
YRENE,46,54
YRMA,46,47.2
ZAIMA,46,38.6
ZHANG,46,39.1
ZHENG,46,34.3
ZOILA ESPERANZA,46,50.9
ZOILA MARGARITA,46,47
ZORKA,46,43
ADALGIZA,45,47.8
AGNIESZKA MONIKA,45,34.6
AGUAS VIVAS,45,53.2
AIDA BEATRIZ,45,44.7
AIDA PATRICIA,45,38.5
AIJUAN,45,43.3
AILAN,45,49.8
ALBA LILIANA,45,41.7
ALEXANDRA FLORINA,45,20.2
ALLISON NICOLE,45,12.9
AMAGOYA,45,39.7
AMANDA CARMEN,45,26.7
AMINETOU,45,30.4
ANA ANGUSTIAS,45,44.8
ANA ARANZAZU,45,42.2
ANA BELKIS,45,40.8
ANA PASTORA,45,45.4
ANNE CHRISTINE,45,58.2
ANTONIA VANESA,45,32
ARACELI ISABEL,45,44.3
AREVIK,45,30.9
ASMAHAN,45,23.1
ASUNCION TERESA,45,60.4
AURA ROSA,45,54.3
AZARA,45,17.8
BATOULA,45,52.5
BEATRIZ ANTONIA,45,47
BEATRIZ ROSA,45,46.3
BEATRIZ SOFIA,45,29
BERNA,45,42.3
BERONICA,45,34.2
BIHOTZ,45,26.9
BLANCA LIGIA,45,55
BLANCA LUISA,45,50.1
BLANCA NOEMI,45,41.9
BRENDA CARMEN,45,23.7
BRENDA CAROLINA,45,24
BRIGITA,45,28.4
CARMEN AMAYA,45,46.4
CARMEN NEREA,45,20.2
CARMEN TULIA,45,54.9
CAROLINA SOFIA,45,24.2
CASANDRA MARIA,45,23.4
CATALINA JUANA,45,53
CEL,45,10.4
CLARA MARINA,45,34.6
CLAUDIA NICOLETA,45,27.8
CONCEPCION FRANCISCA,45,58.9
CONSTANÇA,45,24
CRINA MARIA,45,27.6
CRISTINA ENCARNACION,45,37.1
CRISTINA FLORINA,45,29.4
CRISTINA GUADALUPE,45,32.5
CRISTINA LORENA,45,30.5
DALMA,45,26.5
DAYANE,45,22.9
DEBLA,45,23.7
DELIA CRISTINA,45,33.7
DENISA GEORGIANA,45,15
DENKA,45,45.6
DIANA MARINA,45,30
DIANA ROXANA,45,21.9
DOLORES JUANA,45,61.5
DORA BEATRIZ,45,52.3
DORINA MARIA,45,36.7
EDELFINA,45,70.4
EDUARDA MARIA,45,43.9
EL KAMLA,45,50
ELCIRA,45,61.9
ELENA GLORIA,45,49.2
ELIZABETH PATRICIA,45,45.1
ELVIA ROSA,45,54.9
EMMA SOFIA,45,15.9
ESTHER ALICIA,45,44.2
EVA MARTA,45,38.2
EVA MONTSERRAT,45,38.6
FATEN,45,24.9
FATIMA BEATRIZ,45,35.2
FATIMA ELIZABETH,45,29.2
FLAVIANA,45,50
FRANCISCA CONSUELO,45,60.6
FRANCY,45,41.2
GABRIELA LAURA,45,34.4
GALADRIEL,45,15.4
GISLAINE,45,35.9
GLADYS MARINA,45,49.7
GLORIA MATILDE,45,53.5
GOUNDO,45,22.9
GRETE,45,63.7
HADJIRA,45,34.1
HASBIA,45,50
HERMILA,45,72.2
HILDA ISABEL,45,47.2
HOPE,45,27.7
HOSNIA,45,39.2
ILIANE,45,16.8
IOANA ADRIANA,45,26.5
IOULIA,45,40.6
IRAIDES,45,35.9
ISABEL BEGOÑA,45,48.4
ISABEL CANDELARIA,45,48.4
ISABEL OLGA,45,54
ISABELLE MARIE,45,44.4
ISACIA,45,75
IULIANA ELENA,45,28
JANE ANN,45,54.9
JENNIFER VANESSA,45,22
JENNY MARCELA,45,31
JOANA FILIPA,45,23.2
JOANNE ELIZABETH,45,44.6
JOSEFA PURIFICACION,45,63.6
JUANA AGUSTINA,45,57.6
JUANA EVANGELISTA,45,54
JUANA MONTSERRAT,45,53.3
JULIA BELEN,45,37
JULIA VICENTA,45,54.7
KAMILLA,45,24.8
KARLOTA,45,13.7
KATARZYNA BARBARA,45,36
KELTSE,45,21.9
KIARA CARMEN,45,14.2
KOSTADINKA,45,42.9
LADY JOHANA,45,27.3
LARISA GABRIELA,45,15
LAURA DIANA,45,26.8
LAURA JULIA,45,32.5
LAURA MARIE,45,28.3
LAURA MONTSERRAT,45,30
LEIDY LORENA,45,26.3
LIBERTAD MARIA,45,32.5
LIRA,45,29.5
LLARINA,45,20.6
LUZ ELIANA,45,38.5
LUZ MARIBEL,45,36.9
MADALINA GEORGIANA,45,21
MANUELA ANA,45,57.9
MARCIA ALEXANDRA,45,33
MARIA AINARA,45,19.2
MARIA ANGELES ISABEL,45,62
MARIA AURITA,45,67.7
MARIA BRENDA,45,34.5
MARIA CHIARA,45,30.3
MARIA CYNTHIA,45,33.5
MARIA FLOR LIS,45,54.7
MARIA LOUISE,45,49.4
MARIA LUPE,45,52
MARIA SAMANTHA,45,36.5
MARIA SHEREZADE,45,27.9
MARIA TEODOSIA,45,57.7
MARIA VALDEFUENTES,45,43.1
MARIANA IONELA,45,29.9
MARIANA RAMONA,45,32.5
MARIANA VICTORIA,45,32.7
MARIE ROSE,45,60.4
MARIELA FERNANDA,45,35
MARITE,45,52.4
MARTA ESTER,45,49.5
MARTINA PILAR,45,43.7
MASIEL,45,24.5
MEILAN,45,44.9
MENGTING,45,16.9
MERCEDES FRANCISCA,45,56
MERCEDES GLORIA,45,54.3
MILAGROSA CARMEN,45,44.7
MIRENA,45,28.4
MIRTHA GRACIELA,45,37.1
MONICA CONCEPCION,45,38.6
MONICA ESPERANZA,45,40.2
MONICA ESTEFANIA,45,28.8
MONICA IRENE,45,40.6
MONICA SOLEDAD,45,38.5
NASERA,45,25.7
NAWAR,45,15.2
NEKAL,45,6.1
NEREA PILAR,45,19.3
NICOLETA FLORENTINA,45,30.4
NIMIA,45,46.2
NINI JOHANA,45,32.9
NOELIA RAQUEL,45,29.6
NOEMI ESTHER,45,34.4
NORMA LILIANA,45,44.3
PAOLA KARINA,45,33.1
PAULA ANDREEA,45,19.1
PAULA MANUELA,45,32
PAULINE MARGARET,45,67.3
PENELOPE ANNE,45,62.3
PILAR RAQUEL,45,49.6
PURA MARIA,45,57.4
PURIFICACION CARMEN,45,57.4
RAKIA,45,40.5
RAMONA GABRIELA,45,30.8
RAQUEL ALEJANDRA,45,28.9
RAQUEL ALICIA,45,50.8
RAYHAN,45,5.9
RIA,45,31.1
RITA ALEXANDRA,45,31.5
RITA ROSARIO,45,47.7
ROCHELLE,45,30.5
ROFAIDA,45,7.7
ROSA AUREA,45,55.7
ROSA BEGOÑA,45,50.6
ROSA VERONICA,45,36.3
ROSANNY,45,30.1
ROSARIO ASUNCION,45,53.3
ROSARIO MILAGROS,45,54.6
ROXANA ALEXANDRA,45,19.5
SADE,45,15.9
SAMARA MARIA,45,19.6
SANDRA BELEN,45,36.1
SANDRA JUDITH,45,41.9
SANTA MARIA,45,45.4
SARA DOLORES,45,45.3
SARA LOUISE,45,33.6
SHEENA,45,44.6
SILVANA LORENA,45,36.2
SILVIA JULIANA,45,25.9
SILVIA LAURA,45,40.9
SILVIA VANESA,45,34.9
SOBEIDA,45,45
SOFIA ANDREA,45,12.5
SOFIA ANGELES,45,30.5
STEFANIA ALEXANDRA,45,15.6
STEFANIA MARIA,45,23.2
SULEICA,45,26.4
SUNAMITA,45,22.9
SUSANA ESTER,45,50.1
SYUZANNA,45,26.5
TERENCIA,45,73.6
TERESA ELIZABETH,45,39
TERESA PINO,45,47
TIANTIAN,45,19.7
TOVE,45,62.7
USUNE,45,15
VALENTINA ELENA,45,23.7
VERONICA LILIANA,45,36.7
VICENTA FRANCISCA,45,60.2
VISITA,45,71.4
XINMIAO,45,17.7
XISCA,45,12.5
YECENIA,45,29.3
YIWEN,45,19.7
ZEINEB,45,18.4
ZOICA,45,45.8
ZORAIMA,45,27.3
ZSOFIA,45,29.6
ADRIANA ESTEFANIA,44,21.2
ADRIANA RAQUEL,44,37.4
ADRIANA TERESA,44,33.9
AGUEDA CARMEN,44,46
AGUSTINA PILAR,44,56.6
AHINOAM,44,21.6
AIDA MARINA,44,44.6
AINHOA PINO,44,12.8
ALEJANDRA INES,44,32
ALIANA,44,23.8
ALICIA ALEJANDRA,44,36
ALICIA GABRIELA,44,25.6
ALICIA VERONICA,44,37.7
ALIMATOU,44,26.2
ALINA MIRELA,44,31
ALINA VALENTINA,44,24.9
AMARJIT,44,41.6
ANA AZUCENA,44,44.3
ANA BENITA,44,53.9
ANA GREGORIA,44,49.8
ANA LUCILA,44,50
ANA MARIA BELEN,44,47.4
ANDREA INES,44,28.5
ANDREE,44,71.4
ANGELA NIEVES,44,47.3
ANNA LENA,44,29.5
